ccn_str,facility_name,state,sample_role,provider_chain_name_latest,owner_name_raw_primary,owner_aliases_raw,owner_identification_method,owner_cluster,parent_owner_name,owner_source_type,owner_source_label,owner_source_url,owner_source_note,reit_years_in_panel,first_reit_year_in_panel,last_reit_year_in_panel,consecutive_reit_run_start,consecutive_reit_run_end,consecutive_reit_run_length,first_reit_snapshot_date,last_reit_snapshot_date,owner_takeover_date_estimated,owner_takeover_date_source,change_in_ownership_date_if_observed,change_in_ownership_type,prior_owner_name_if_observed,prior_owner_source,all_buyer_chow_dates,all_buyer_chow_seller_names,pre_reit_snapshot_date,pre_reit_snapshot_owner_entities,cluster_size
676143,MANSFIELD MEDICAL LODGE,TX,control,PRIORITY MANAGEMENT,CARETRUST REIT INC,CARETRUST REIT INC.|CARETRUST REIT INC,named_reit_owner_row,CareTrust REIT,"CareTrust REIT, Inc.",official_company_site,CareTrust official site,https://www.caretrustreit.com/what-we-do,CareTrust says it is a healthcare REIT focused on acquiring and leasing skilled nursing and seniors housing properties.,2025|2026,2025,2026,2025,2026,2,2025-06-02,2026-03-02,2014-12-01,CMS SNF_All_Owners association date,,,,,,,2025-05-01,"DOUGLAS B BOULWARE MANAGER|BRIAN T SCROGGINS CHIEF FINANCIAL OFFICER|BRIAN T SCROGGINS CFO|DEBRA SUE P WAGGONER SECRETARY OF MEMBER OF BOARD OF|JOHN M DUNCUM MEMBER OF BOARD OF DIRECTORS|WILLIAM A SANDFORD PRESIDENT OF BOARD OF DIRECTORS|JASON WREN CHIEF EXECUTIVE OFFICER|JASON WREN PRESIDENT AND CHIEF EXECUTIVE OF|WILLIAM R COOK MEMBER OF BOARD OF DIRECTORS|DANA D MANOUSHAGIAN MEMBER OF BOARD OF DIRECTORS|STEVEN D BOULWARE MANAGER, 2ND AUTHORIZED OFFICIAL|STEVEN D BOULWARE MANAGER|CHARLES G COCANOUGHER MEMBER OF BOARD OF DIRECTORS|LOYD L JACKSON MEMBER OF BOARD OF DIRECTORS|PMG OPCO-RIDGMAR LLC|SDB HOLDINGS|JEFFREY SICKING MEMBER OF BOARD OF DIRECTORS|DECATUR HOSPITAL AUTHORITY|CAREY WILLIAMS MEMBER OF BOARD OF DIRECTORS|WILLIAM M BAUDER MANAGER|CHRISTOPHER N FORBIS MEMBER OF BOARD OF DIRECTORS|JEFF BAKKER MEMBER OF BOARD OF DIRECTORS",3
676101,Ridgmar Medical Lodge,TX,control,PRIORITY MANAGEMENT,CARETRUST REIT INC,CARETRUST REIT INC.|CARETRUST REIT INC,named_reit_owner_row,CareTrust REIT,"CareTrust REIT, Inc.",official_company_site,CareTrust official site,https://www.caretrustreit.com/what-we-do,CareTrust says it is a healthcare REIT focused on acquiring and leasing skilled nursing and seniors housing properties.,2025|2026,2025,2026,2025,2026,2,2025-06-02,2026-03-02,2014-12-01,CMS SNF_All_Owners association date,,,,,,,2025-05-01,"DOUGLAS B BOULWARE MANAGER|BRIAN T SCROGGINS CFO|DEBRA SUE P WAGGONER SECRETARY OF MEMBER OF BOARD OF|JOHN M DUNCUM MEMBER OF BOARD OF DIRECTORS|WILLIAM A SANDFORD PRESIDENT OF BOARD OF DIRECTORS|JASON WREN CHIEF EXECUTIVE OFFICER|JASON WREN PRESIDENT AND CHIEF EXECUTIVE OF|WILLIAM R COOK MEMBER OF BOARD OF DIRECTORS|DANA D MANOUSHAGIAN MEMBER OF BOARD OF DIRECTORS|STEVEN D BOULWARE MANAGER, 2ND AUTHORIZED OFFICIAL|STEVEN D BOULWARE MANAGER|CHARLES G COCANOUGHER MEMBER OF BOARD OF DIRECTORS|LOYD L JACKSON MEMBER OF BOARD OF DIRECTORS|PMG OPCO-RIDGMAR LLC|SDB HOLDINGS|JEFFREY SICKING MEMBER OF BOARD OF DIRECTORS|DECATUR HOSPITAL AUTHORITY|CAREY WILLIAMS MEMBER OF BOARD OF DIRECTORS|WILLIAM M BAUDER MANAGER|CHRISTOPHER N FORBIS MEMBER OF BOARD OF DIRECTORS|JEFF BAKKER MEMBER OF BOARD OF DIRECTORS",3
676293,FOREST PARK NURSING & REHABILITATION,TX,control,OPCO SKILLED MANAGEMENT,"DALLAS TWO PROPERTY, LLC","DALLAS TWO PROPERTY, LLC",named_reit_owner_row,"DALLAS TWO PROPERTY, LLC","DALLAS TWO PROPERTY, LLC",cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-09-01,2026-03-02,2022-10-31,CMS SNF_All_Owners association date,,,,,,,2025-08-01,FREDERICK P CERISE CEO|SHANNAN DAWN BRADLEY VICE PRESIDENT OF CARE MANAGEMENT|EDMUNDO CASTANEDA EXECUTIVE VP & COO|FOREST PARK NURSING & REHABILITATION LLC|DALLAS COUNTY HOSPITAL DISTRICT|DAVID GARETZ CFO OF MANAGER|JANE ERICKSON ADMINISTRATOR,2
676315,THE HILLCREST OF NORTH DALLAS,TX,control,OPCO SKILLED MANAGEMENT,"DALLAS TWO PROPERTY, LLC","DALLAS TWO PROPERTY, LLC",named_reit_owner_row,"DALLAS TWO PROPERTY, LLC","DALLAS TWO PROPERTY, LLC",cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-09-01,2026-03-02,2022-10-31,CMS SNF_All_Owners association date,,,,,,,2025-08-01,FREDERICK P CERISE CEO|SHANNAN DAWN BRADLEY VICE PRESIDENT OF CARE MANAGEMENT|EDMUNDO CASTANEDA EXECUTIVE VP & COO|JAMES B CULP ADMINISTRATOR|DALLAS COUNTY HOSPITAL DISTRICT|HILLCREST OF NORTH DALLAS LLC|DAVID GARETZ CFO OF MANAGER,2
675433,FOCUSED CARE AT HUNTSVILLE,TX,control,FOCUSED POST ACUTE CARE PARTNERS,FOCUSED POST ACUTE CARE PARTNERS LLC,FOCUSED POST ACUTE CARE PARTNERS LLC,same_snapshot_owner_fallback,FOCUSED POST ACUTE CARE PARTNERS LLC,FOCUSED POST ACUTE CARE PARTNERS LLC,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-11-06,2026-03-02,2016-12-20,CMS SNF_All_Owners association date,,,,,,,2025-10-01,"FOCUSED POST ACUTE CARE PARTNERS MANAGEMENT, LLC|MARK S MCKENZIE|MARK S MCKENZIE PRESIDENT|MARK S MCKENZIE PRINCIPAL OF CONTRACTED MANAGEMN|SHAWN L CONLEY|SHAWN L CONLEY CHIEF FINANCIAL OFFICER|SHAWN L CONLEY CHIEF FINANCIAL OFFICER OF FOCUS|LORETTA STRUBBE|LORETTA STRUBBE CHIEF ADMINISTRATIVE OFFICER|LORETTA STRUBBE CHIEF FINANCIAL OFFICER OF FOCUS|TRINEESHA JOHNSON LICENSED NURSING FACILITY ADMINI|FOCUSED POST ACUTE CARE PARTNERS LLC",2
675398,FOCUSED CARE OF CENTER,TX,control,FOCUSED POST ACUTE CARE PARTNERS,FOCUSED POST ACUTE CARE PARTNERS LLC,FOCUSED POST ACUTE CARE PARTNERS LLC,same_snapshot_owner_fallback,FOCUSED POST ACUTE CARE PARTNERS LLC,FOCUSED POST ACUTE CARE PARTNERS LLC,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-08-01,2026-03-02,2016-12-20,CMS SNF_All_Owners association date,,,,,,,2025-07-01,"FOCUSED POST ACUTE CARE PARTNERS MANAGEMENT, LLC|MARK S MCKENZIE|MARK S MCKENZIE PRESIDENT|MARK S MCKENZIE PRINCIPAL OF CONTRACTED MANAGEM|MARK S MCKENZIE PRINCIPAL OF CONTRACTED MANAGEMN|BONNIE J SANDERS LICENSED NURSING FACILITY ADMINI|SHAWN L CONLEY|SHAWN L CONLEY CHIEF FINANCIAL OFFICER|SHAWN L CONLEY CHIEF FINANCIAL OFFICER OF FOCUS|LORETTA STRUBBE CHIEF OPERATING OFFICER|FOCUSED POST ACUTE CARE PARTNERS LLC",2
155378,SIGNATURE HEALTHCARE AT PARKWOOD,IN,control,SIGNATURE HEALTHCARE,JACKSON COUNTY SCHNECK MEMORIAL HOSPITAL,JACKSON COUNTY SCHNECK MEMORIAL HOSPITAL,same_snapshot_owner_fallback,JACKSON COUNTY SCHNECK MEMORIAL HOSPITAL,JACKSON COUNTY SCHNECK MEMORIAL HOSPITAL,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-10-01,2026-03-02,2013-05-01,CMS SNF_All_Owners association date,,,,,,,2025-09-01,"JACK L MCCORY BOARD MEMBER|RICK L SMITH VICE CHARIMAN|ANDREW B MARKEL BOARD MEMBER|COURTNEY B KLEBER BOARD MEMBER|CHRISTOPHER PETER ADMINISTRATOR|DEBORAH A MANN VP FINANCE/CFO|LP LEBANON MANAGEMENT, LLC|MATTHEW K REEDY BOARD MEMBER|TERRENCE L GILLILAND BOARD MEMBER|SUSAN D BEVERS BOARD MEMBER|ERIC D FISH PRESIDENT/CEO|BRANDON J HARPE BOARD MEMBER|JACKSON COUNTY SCHNECK MEMORIAL HOSPITAL|ROBERT D GILLASPY BOARD MEMBER",2
155474,SIGNATURE HEALTHCARE OF BREMEN,IN,control,SIGNATURE HEALTHCARE,JACKSON COUNTY SCHNECK MEMORIAL HOSPITAL,JACKSON COUNTY SCHNECK MEMORIAL HOSPITAL,same_snapshot_owner_fallback,JACKSON COUNTY SCHNECK MEMORIAL HOSPITAL,JACKSON COUNTY SCHNECK MEMORIAL HOSPITAL,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-11-06,2026-03-02,2014-05-01,CMS SNF_All_Owners association date,,,,,,,2025-10-01,"JACK L MCCORY VICE PRESIDENT|RICK L SMITH CHAIRMAN|ANDREW B MARKEL BOARD MEMBER|COURTNEY B KLEBER BOARD MEMBER|CHARLES SYER ADMINISTRATOR|DEBORAH A MANN VP FISCAL SVCS AND CFO/TREASURER|DEBORAH A MANN VP FINANACE AND CFO/TREASURER|LP BREMEN MANAGEMENT, LLC|MATTHEW K REEDY BOARD MEMBER|TERRENCE L GILLILAND BOARD MEMBER|SUSAN D BEVERS BOARD MEMBER|ERIC D FISH PRESIDENT/CEO|BRANDON J HARPE BOARD MEMBER|JACKSON COUNTY SCHNECK MEMORIAL HOSPITAL|ROBERT D GILLASPY BOARD MEMBER",2
215160,ELLICOTT CITY HEALTHCARE CENTER,MD,control,COMMUNICARE HEALTH,OMG RE HOLDINGS LLC,OMG RE HOLDINGS LLC,same_snapshot_owner_fallback,OMG RE HOLDINGS LLC,OMG RE HOLDINGS LLC,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-08-01,2026-03-02,2006-05-25,CMS SNF_All_Owners association date,,,,,,,2025-07-01,"RONALD S WILHEIM 2012 SPOUSAL TRUST|OMG RE LEASING CO, LLC|I. ROSEDALE IRREVOCABLE TRUST|C.R. STOLTZ IRREVOCABLE TRUST|WILHEIM FAMILY INVESTMENT COMPANY|RRW, LLC|LAKEISHA HOLLEY DIRECTOR OF NURSING|HC REAL ESTATE HOLDINGS, LLC|C.R. STOLTZ, LLC|ROSEDALE FAMILY INVESTMENT COMPANY, INC|RICHARD ODENTHAL COO|RICHARD ODENTHAL CHAIN HOME OFFICE ADMINSTRATOR|S.L. ROSEDALE IRREVOCABLE TRUST|HEALTH CARE FACILITY MANAGEMENT, LLC|R.S. WILHEIM IRREVOCABLE TRUST|OMG RE HOLDINGS LLC|CHARLES STOLTZ CFO",2
515199,SUMMERSVILLE HEALTHCARE CENTER,WV,control,COMMUNICARE HEALTH,OMG RE HOLDINGS LLC,OMG RE HOLDINGS LLC,same_snapshot_owner_fallback,OMG RE HOLDINGS LLC,OMG RE HOLDINGS LLC,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-11-06,2026-03-02,2022-07-01,CMS SNF_All_Owners association date,,,,,,,2025-10-01,"RONALD S WILHEIM 2012 SPOUSAL TRUST|I. ROSEDALE IRREVOCABLE TRUST|C.R. STOLTZ FAMILY INVESTMENT COMPANY INC|C.R. STOLTZ IRREVOCABLE TRUST|WV LT CARE OP CO., LLC|WILHEIM FAMILY INVESTMENT COMPANY, INC.|RRW, LLC|I. ROSEDALE FAMILY INVESTMENT COMPANY INC|ROSEDALE FAMILY INVESTMENT COMPANY, INC|SHANNON SCHULTHESIS|SHANNON SCHULTHESIS ADMINISTRATOR|RICHARD ODENTHAL COO|S.L. ROSEDALE IRREVOCABLE TRUST|HEALTH CARE FACILITY MANAGEMENT, LLC|R.S. WILHEIM IRREVOCABLE TRUST|OMG RE HOLDINGS LLC|CHARLES STOLTZ TREASURER",2
115718,MARSH'S EDGE,GA,control,SENIOR LIVING COMMUNITIES,SENIOR LIVING COMMUITIES LLC,SENIOR LIVING COMMUITIES LLC,same_snapshot_owner_fallback,SENIOR LIVING COMMUITIES LLC,SENIOR LIVING COMMUITIES LLC,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-04-01,2026-03-02,2008-05-25,CMS SNF_All_Owners association date,,,,,,,2025-02-28,BRENDA THOMPSON|DONALD THOMPSON|DONALD THOMPSON CEO|DAVID JACKSON|SENIOR LIVING COMMUITIES LLC|CHRIS THORPE EXECUTIVE DIRECTOR|DENISE NEZBETH,2
425392,Linville Court At The Cascades Verdae,SC,control,SENIOR LIVING COMMUNITIES,SENIOR LIVING COMMUITIES LLC,SENIOR LIVING COMMUITIES LLC,same_snapshot_owner_fallback,SENIOR LIVING COMMUITIES LLC,SENIOR LIVING COMMUITIES LLC,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-12-02,2026-03-02,2010-03-31,CMS SNF_All_Owners association date,,,,,,,2025-11-06,BANYAN GREENVILLE LLC|BRENDA THOMPSON|DONALD THOMPSON|DAVID JACKSON|SENIOR LIVING COMMUITIES LLC,2
385268,GATEWAY CARE AND RETIREMENT,OR,control,SAPPHIRE HEALTH SERVICES,ALTEA MEDICAL OREGON LLC,ALTEA MEDICAL OREGON LLC,same_snapshot_owner_fallback,ALTEA MEDICAL OREGON LLC,ALTEA MEDICAL OREGON LLC,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-12-02,2026-03-02,2024-01-01,CMS SNF_All_Owners association date,,,,,,,2025-11-06,ANDY L BECKER|KEVIN RICKER MEMBER|SARAH TIJERINA ADMINISTRATOR,1
395798,TRANSITIONS HEALTHCARE GETTYSBURG,PA,control,TRANSITIONS HEALTHCARE,BIGLERVILLE ROAD LLC,BIGLERVILLE ROAD LLC,named_reit_owner_row,BIGLERVILLE ROAD LLC,BIGLERVILLE ROAD LLC,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-09-01,2026-03-02,2011-08-09,CMS SNF_All_Owners association date,,,,,,,2025-08-01,"AVIV HEALTHCARE PROPERTIES OPERATING PARTNERSHIP I LP|MATTHEW R MAURANO|OHI HEALTHCARE PROPERTIES HOLDCO, INC|MARC J FELDMAN|OHI HEALTHCARE PROPERTIES LIMITED PARTNERSHIP|OMEGA HEALTHCARE INVESTORS INC|VICKIE KILMER NURSING HOME ADMINISTRATOR|BIGLERVILLE ROAD LLC|KEVIN V WILLIAMS|AVIV OP LIMITED PARTNER LLC|AVIV FINANCING II LLC|TRANSITIONS HEALTHCARE LLC",1
056466,SIERRA VIEW CARE CENTER,CA,control,DAVID & FRANK JOHNSON,CASA/SIERRA CALIFORNIA ASSOCIATES LP,CASA/SIERRA CALIFORNIA ASSOCIATES LP,named_reit_owner_row,CASA/SIERRA CALIFORNIA ASSOCIATES LP,CASA/SIERRA CALIFORNIA ASSOCIATES LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-08-01,2026-03-02,2025-02-11,CMS SNF_All_Owners association date,,,,,,,2025-07-01,SUN MAR MANAGEMENT SERVICES|SIERRA VIEW CARE HOLDINGS LLC|WILLIAM C PRESNELL MANAGING MEMBER OF THE LLC|DAVID A JOHNSON|WHITNEY KWOK NURSING HOME ADMINSTRATOR|FRANK A JOHNSON|FRANK A JOHNSON CEO/CHAIRMAN OF THE BOARD|FRANK A JOHNSON MANAGING MEMBER OF LLC|ELI MARMUR|THOMAS M CHAMBERS|ADRIAN DEHGHANMANESH CFO|IRVING H BAUMAN|IRVING H BAUMAN MANAGING MEMBER OF LLC,1
675678,CARE CHOICE OF BOERNE,TX,control,CHARLESTON HEALTHCARE GROUP,CHARLESTON PROPERTIES OF BOERNE LLC,CHARLESTON PROPERTIES OF BOERNE LLC,named_reit_owner_row,CHARLESTON PROPERTIES OF BOERNE LLC,CHARLESTON PROPERTIES OF BOERNE LLC,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-09-01,2026-03-02,2024-06-12,CMS SNF_All_Owners association date,,,,,,,2025-08-01,THOMAS J NORDWICK CHIEF EXECUTIVE OFFICER|KENDALL A BROUSSARD MANAGER|RAUL E ZAMORA BOARD MEMBER|CHARLESTON BOERNE OPERATIONS LLC|KAREN E KERSH FACILITY ADMINISTRATOR|MONICA E GUTIERREZ BOARD MEMBER|GAJANAN V GAITONDE BOARD MEMBER|KELLY A FAGLIE BOARD MEMBER|ADAM APOLINAR CHIEF OPERATING OFFICER|WILLIAM A KESSLER BOARD MEMBER|HECTOR E GONZALES BOARD MEMBER|UVALDE COUNTY HOSPITAL AUTHORITY|BENJAMIN G ELLIOTT BOARD MEMBER|TERRI CONTRERAS CHIEF FINANCIAL OFFICER,1
105622,DEERFIELD BEACH HEALTH AND REHABILITATION CENTER,FL,control,FLORIDA INSTITUTE FOR LONG-TERM CARE,CHR POMPANO BEACH BROWARD LLC,CHR POMPANO BEACH BROWARD LLC,named_reit_owner_row,CHR POMPANO BEACH BROWARD LLC,CHR POMPANO BEACH BROWARD LLC,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-06-02,2026-03-02,2003-07-01,CMS SNF_All_Owners association date,,,,,,,2025-05-01,"JAMES P MULLARKEY BOARD MEMBER|HOWARD JAFFE OFFICER|PENNY RICHMOND BOARD MEMBER|FLORIDA INSTITUTE FOR LONG TERM CARE LLC|KATHY KATZ-HALL BOARD MEMBER|REITA FACEY DIRECTOR OF NURSING|FI-BROWARD NURSING, LLC|ERNANDE FORTUNE CHERUBIN NURSING HOME ADMINISTRATOR",1
155243,MAJESTIC CARE OF LAFAYETTE,IN,control,MAJESTIC CARE,DEM FAMILY TRUST I,DEM FAMILY TRUST I,named_reit_owner_row,DEM FAMILY TRUST I,DEM FAMILY TRUST I,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-08-01,2026-03-02,2025-06-18,CMS SNF_All_Owners association date,,,,,,,2025-07-01,JACK L MCCORY BOARD MEMBER|RICK L SMITH VICE CHAIRMAN|ANDREW B MARKEL BOARD MEMBER|COURTNEY B KLEBER BOARD MEMBER|DEBORAH A MANN VICE PRESIDENT FINANCE CFO/TREAS|MATTHEW K REEDY BOARD MEMBER|TERRENCE L GILLILAND BOARD MEMBER|SUSAN D BEVERS BOARD MEMBER|ERIC D FISH PRESIDENT/CEO|MAJESTIC CARE OF LAFAYETTE LLC|BRANDON J HARPE BOARD MEMBER|JACKSON COUNTY SCHNECK MEMORIAL HOSPITAL|ROBERT D GILLASPY BOARD MEMBER|DEAN RAMSEY ADMINISTRATOR,1
106152,DESTINATION HEALTH AND REHABILITATION CENTER,FL,control,,DESTIN SENIOR INVESTMENTS I LLC,DESTIN SENIOR INVESTMENTS I LLC,same_snapshot_owner_fallback,DESTIN SENIOR INVESTMENTS I LLC,DESTIN SENIOR INVESTMENTS I LLC,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-11-06,2026-03-02,2022-12-20,CMS SNF_All_Owners association date,,,,,,,2025-10-01,GEOFFERY FRASER|DESTIN SENIOR INVESTMENTS I LLC|DESTIN SENIOR INVESTMENTS II LLC|COASTAL CARE PROPERTIES LLC|OKALOOSA SENIOR INVESTMENTS LLC,1
345258,Kannapolis Health and Rehabilitation,NC,control,CONSULATE HEALTH CARE/INDEPENDENCE LIVING CENTERS/NSPIRE HEALTHCARE/RAYDIANT HEALTH CARE,FC ENCORE KANNAPOLIS LLC,FC ENCORE KANNAPOLIS LLC,named_reit_owner_row,FC ENCORE KANNAPOLIS LLC,FC ENCORE KANNAPOLIS LLC,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-11-06,2026-03-02,2025-05-01,CMS SNF_All_Owners association date,,,,,,,2025-10-01,LV INVESTMENT LLC|LAVIE CARE CENTERS LLC|CENTENNIAL HEALTHCARE HOLDING CO LLC|SANDEEP B PATEL MEDICAL DIRECTOR|FC INVESTORS XXI LLC|CONSULATE MANAGEMENT COMPANY III LLC|LV OPERATIONS II LLC|LV OPERATIONS I LLC|KEN SPELLER AD;|CENTENNIAL HEALTHCARE PROPERTIES LLC|LAVIE HOLDCO LLC|TIMOTHY H LEHNER LLC MANAGER|TIMOTHY H LEHNER,1
255260,HILLTOP MANOR HEALTH AND REHABILITATION CENTER,MS,control,CONSULATE HEALTH CARE/INDEPENDENCE LIVING CENTERS/NSPIRE HEALTHCARE/RAYDIANT HEALTH CARE,FC ENCORE UNION LLC,FC ENCORE UNION LLC,named_reit_owner_row,FC ENCORE UNION LLC,FC ENCORE UNION LLC,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-11-06,2026-03-02,2025-05-01,CMS SNF_All_Owners association date,,,,,,,2025-10-01,LV INVESTMENT LLC|LAVIE CARE CENTERS LLC|CENTENNIAL HEALTHCARE HOLDING CO LLC|FC INVESTORS XXI LLC|CONSULATE MANAGEMENT COMPANY III LLC|ALEX S SMITH EXECUTIVE DIRECTOR (NHA)|JOHN THOMAS MANAGER|JOHN THOMAS|LV OPERATIONS II LLC|LV OPERATIONS I LLC|CENTENNIAL HEALTHCARE PROPERTIES LLC|LAVIE HOLDCO LLC|TIMOTHY H LEHNER LLC MANAGER|TIMOTHY H LEHNER,1
675927,FOCUSED CARE AT CRANE,TX,control,FOCUSED POST ACUTE CARE PARTNERS,FPACP CRANE LLC,FPACP CRANE LLC,same_snapshot_owner_fallback,FPACP CRANE LLC,FPACP CRANE LLC,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-11-06,2026-03-02,2017-11-01,CMS SNF_All_Owners association date,,,,,,,2025-10-01,FPACP CRANE LLC|FOCUSED POST ACUTE CARE PARTNERS II LLC|MARK S MCKENZIE PRINCIPAL OF CONTRACTED MANAGEME|SHAWN L CONLEY PRINCIPAL OF CONTRACTED MANAGEME|MCCULLOCH COUNTY HOSPITAL DISTRICT|LORETTA STRUBBE PRINCIPAL OF CONTRACTED MANAGEME|TIMOTHY S JONES CEO,1
675910,FOCUSED CARE AT HOGAN PARK,TX,control,FOCUSED POST ACUTE CARE PARTNERS,FPACP HOGAN PARK LLC,FPACP HOGAN PARK LLC,same_snapshot_owner_fallback,FPACP HOGAN PARK LLC,FPACP HOGAN PARK LLC,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-10-01,2026-03-02,2017-11-01,CMS SNF_All_Owners association date,,,,,,,2025-09-01,FPACP HOGAN PARK LLC|CARI CHAPLIN BOARD MEMBER|ANTONIO MIRAMONTES BOARD MEMBER|FOCUSED POST ACUTE CARE PARTNERS II LLC|MARK S MCKENZIE AUTHORIZED OFFICIAL|MARK S MCKENZIE MANAGER AND AUTHORIZED OFFICIAL|MARK S MCKENZIE CEO OF FOCUSED POST ACUTE PARTNE|DAVID GRIMES BOARD MEMBER|PAUL R MEYERS CEO AND AUTHORIZED OFFICIAL|SHAWN L CONLEY CFO OF CONTRACTED MANAGEMENT COM|DWAINE TOMLIN BOARD MEMBER|JEFFREY BEARD BOARD PRESIDENT|MIDLAND COUNTY HOSPITAL DISTRICT|LORETTA STRUBBE COO OF CONTRACTED MANAGEMENT COM|TRACIE GREENE BOARD MEMBER,1
555797,GORDON LANE CARE CENTER,CA,control,DAVID & FRANK JOHNSON,"FULLERTON CALIFORNIA, LP","FULLERTON CALIFORNIA, LP",named_reit_owner_row,"FULLERTON CALIFORNIA, LP","FULLERTON CALIFORNIA, LP",cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-12-02,2026-03-02,2025-02-11,CMS SNF_All_Owners association date,,,,,,,2025-11-06,SUN MAR MANAGEMENT SERVICES|SADAF ROODBAEI NURSING HOME ADMINISTRATOR|DAVID A JOHNSON|FRANK A JOHNSON|ELI MARMUR|ADRIAN DEHGHANMANESH CFO|GORDON LANE HEALTHCARE LLC,1
366129,GILLETTE NURSING HOME,OH,control,,GILLETTE ASSOCIATES LIMITED PARTNERSHIP,GILLETTE ASSOCIATES LIMITED PARTNERSHIP,named_reit_owner_row,GILLETTE ASSOCIATES LIMITED PARTNERSHIP,GILLETTE ASSOCIATES LIMITED PARTNERSHIP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-06-02,2026-03-02,1990-01-01,CMS SNF_All_Owners association date,,,,,,,2025-05-01,"HOUSING AND HEALTHCARE FINANCE LLC|DOUGLAS STEIN|DOUGLAS STEIN VICE PRESIDENT & SECRETARY|DOUGLAS STEIN BOARD MEMBER|TODD STEIN|TODD STEIN PRESIDENT, TREASURER, ADMINISTRA|TODD STEIN BOARD MEMBER|TODD STEIN ADMINISTRATOR|KAPIL KWATRA MD;",1
