ccn_str,facility_name,state,sample_role,provider_chain_name_latest,owner_name_raw_primary,owner_identification_method,owner_cluster,public_parent_name,public_entity_type,public_reit_status,public_source_label,public_source_url,public_source_note,verification_confidence,reit_years_in_panel,takeover_date_best,takeover_date_best_source,owner_takeover_date_estimated,change_in_ownership_date_if_observed,prior_owner_name_if_observed,prior_owner_candidates_pre_reit_snapshot,current_owner_visible_in_pre_reit_snapshot,ownership_change_signal,owner_aliases_raw,parent_owner_name,owner_source_type,owner_source_label,owner_source_url,owner_source_note,first_reit_year_in_panel,last_reit_year_in_panel,consecutive_reit_run_start,consecutive_reit_run_end,consecutive_reit_run_length,first_reit_snapshot_date,last_reit_snapshot_date,owner_takeover_date_source,change_in_ownership_type,prior_owner_source,all_buyer_chow_dates,all_buyer_chow_seller_names,pre_reit_snapshot_date,pre_reit_snapshot_owner_entities,cluster_size
155797,ASPEN PLACE HEALTH CAMPUS,IN,control,TRILOGY HEALTH SERVICES,AMERICAN HEALTHCARE REIT INC,named_reit_owner_row,American Healthcare REIT / Trilogy,"American Healthcare REIT, Inc.",public_healthcare_reit,yes,American Healthcare REIT investor relations,https://ir.americanhealthcarereit.com/news/news-details/2024/American-Healthcare-REIT-Acquires-Remaining-Minority-Membership-Interest-in-Trilogy-REIT-Holdings-Becomes-Sole-Owner-of-Trilogy-REIT-Holdings/default.aspx,American Healthcare REIT said in September 2024 that it became the sole owner of Trilogy REIT Holdings.,high,2025|2026,2015-12-01,CMS owner association date,2015-12-01,,,"HENRY COUNTY MEMORIAL HOSPITAL|TRILOGY HEALTHCARE OF GREENSBURG, LLC",False,different_named_entities_in_pre_reit_snapshot,AMERICAN HEALTHCARE REIT INC|TRILOGY REAL ESTATE INVESTMENT TRUST,"American Healthcare REIT, Inc.",official_company_ir,American Healthcare REIT investor relations,https://ir.americanhealthcarereit.com/news/news-details/2024/American-Healthcare-REIT-Acquires-Remaining-Minority-Membership-Interest-in-Trilogy-REIT-Holdings-Becomes-Sole-Owner-of-Trilogy-REIT-Holdings/default.aspx,American Healthcare REIT said in September 2024 that it became the sole owner of Trilogy REIT Holdings.,2025,2026,2025,2026,2,2025-10-01,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-09-01,"JOHN D PIDGEON CHAIRMAN|MARION E SHORE BOARD MEMBER|BRENDA BANNON ADMINISTRATOR|HENRY COUNTY MEMORIAL HOSPITAL|DEBORAH WARE BOARD MEMBER|PAUL F JANSSEN PRESIDENT/CEO|TRILOGY HEALTHCARE OF GREENSBURG, LLC|SHELDON L DYNES BOARD MEMBER",38
155795,AVALON SPRINGS HEALTH CAMPUS,IN,control,TRILOGY HEALTH SERVICES,TRILOGY REAL ESTATE INVESTMENT TRUST,named_reit_owner_row,American Healthcare REIT / Trilogy,"American Healthcare REIT, Inc.",public_healthcare_reit,yes,American Healthcare REIT investor relations,https://ir.americanhealthcarereit.com/news/news-details/2024/American-Healthcare-REIT-Acquires-Remaining-Minority-Membership-Interest-in-Trilogy-REIT-Holdings-Becomes-Sole-Owner-of-Trilogy-REIT-Holdings/default.aspx,American Healthcare REIT said in September 2024 that it became the sole owner of Trilogy REIT Holdings.,high,2025|2026,2015-12-01,CMS owner association date,2015-12-01,,,"TRILOGY HEALTHCARE OF PORTER, LLC|HANCOCK REGIONAL HOSPITAL",False,different_named_entities_in_pre_reit_snapshot,"AMERICAN HEALTHCARE REIT, INC.|TRILOGY REAL ESTATE INVESTMENT TRUST|AMERICAN HEALTHCARE REIT INC","American Healthcare REIT, Inc.",official_company_ir,American Healthcare REIT investor relations,https://ir.americanhealthcarereit.com/news/news-details/2024/American-Healthcare-REIT-Acquires-Remaining-Minority-Membership-Interest-in-Trilogy-REIT-Holdings-Becomes-Sole-Owner-of-Trilogy-REIT-Holdings/default.aspx,American Healthcare REIT said in September 2024 that it became the sole owner of Trilogy REIT Holdings.,2025,2026,2025,2026,2,2025-09-01,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-08-01,"ROY L WILSON SECRETARY|TRILOGY HEALTHCARE OF PORTER, LLC|TIMOTHY G CLARK BOARD MEMBER|CRYSTAL WRAY ADMINISTRATOR|HANCOCK REGIONAL HOSPITAL|STEVEN V LONG CEO/PRESIDENT|JOSHUA DAUGHERTY VICE CHAIR|DEAN R FELKER BOARD MEMBER|MARIA F BOND SECRETARY|JAMES W MILLER CHAIRPERSON|SARA M JOYNER BOARD MEMBER",38
155791,BLAIR RIDGE HEALTH CAMPUS,IN,control,TRILOGY HEALTH SERVICES,AMERICAN HEALTHCARE REIT INC,named_reit_owner_row,American Healthcare REIT / Trilogy,"American Healthcare REIT, Inc.",public_healthcare_reit,yes,American Healthcare REIT investor relations,https://ir.americanhealthcarereit.com/news/news-details/2024/American-Healthcare-REIT-Acquires-Remaining-Minority-Membership-Interest-in-Trilogy-REIT-Holdings-Becomes-Sole-Owner-of-Trilogy-REIT-Holdings/default.aspx,American Healthcare REIT said in September 2024 that it became the sole owner of Trilogy REIT Holdings.,high,2025|2026,2015-12-01,CMS owner association date,2015-12-01,,,TRILOGY MANAGEMENT SERVICES LLC|WITHAM MEMORIAL HOSPITAL,False,different_named_entities_in_pre_reit_snapshot,AMERICAN HEALTHCARE REIT INC|TRILOGY REAL ESTATE INVESTMENT TRUST,"American Healthcare REIT, Inc.",official_company_ir,American Healthcare REIT investor relations,https://ir.americanhealthcarereit.com/news/news-details/2024/American-Healthcare-REIT-Acquires-Remaining-Minority-Membership-Interest-in-Trilogy-REIT-Holdings-Becomes-Sole-Owner-of-Trilogy-REIT-Holdings/default.aspx,American Healthcare REIT said in September 2024 that it became the sole owner of Trilogy REIT Holdings.,2025,2026,2025,2026,2,2025-11-06,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-10-01,"KELLY BRAVERMAN CEO, PRESIDENT|STEPHEN J BARDOCZI VICE PRESIDENT|TRILOGY MANAGEMENT SERVICES LLC|WITHAM MEMORIAL HOSPITAL|DANIEL E SELLERS CFO|MICHAEL JASON HORNBECKER CFO|ANDREA CASTETTER BOARD TRUSTEE|CLAUDE A HAWKINS BOARD TRUSTEE|JOHN W BRAND BOARD TRUSTEE|TAMARA TINSLEY EXECUTIVE DIRECTOR|BRETT BAYSTON BOARD TRUSTEE",38
155822,CEDAR CREEK HEALTH CAMPUS,IN,control,TRILOGY HEALTH SERVICES,AMERICAN HEALTHCARE REIT INC,named_reit_owner_row,American Healthcare REIT / Trilogy,"American Healthcare REIT, Inc.",public_healthcare_reit,yes,American Healthcare REIT investor relations,https://ir.americanhealthcarereit.com/news/news-details/2024/American-Healthcare-REIT-Acquires-Remaining-Minority-Membership-Interest-in-Trilogy-REIT-Holdings-Becomes-Sole-Owner-of-Trilogy-REIT-Holdings/default.aspx,American Healthcare REIT said in September 2024 that it became the sole owner of Trilogy REIT Holdings.,high,2025|2026,2015-12-01,CMS owner association date,2015-12-01,,,HANCOCK REGIONAL HOSPITAL|TRILOGY HEALTHCARE OF LOWELL LLC,False,different_named_entities_in_pre_reit_snapshot,AMERICAN HEALTHCARE REIT INC|TRILOGY REAL ESTATE INVESTMENT TRUST,"American Healthcare REIT, Inc.",official_company_ir,American Healthcare REIT investor relations,https://ir.americanhealthcarereit.com/news/news-details/2024/American-Healthcare-REIT-Acquires-Remaining-Minority-Membership-Interest-in-Trilogy-REIT-Holdings-Becomes-Sole-Owner-of-Trilogy-REIT-Holdings/default.aspx,American Healthcare REIT said in September 2024 that it became the sole owner of Trilogy REIT Holdings.,2025,2026,2025,2026,2,2025-11-06,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-10-01,ROY L WILSON SECRETARY|TIMOTHY G CLARK BOARD MEMBER|HANCOCK REGIONAL HOSPITAL|STEVEN V LONG CEO/PRESIDENT|TRILOGY HEALTHCARE OF LOWELL LLC|LEIGH ANN BARNEY ADMINISTRATOR|JOSHUA DAUGHERTY VICE CHAIR|DEAN R FELKER BOARD MEMBER|MARIA F BOND SECRETARY|JAMES W MILLER CHAIRPERSON|SARA M JOYNER CHAIR,38
155815,CLEARVISTA LAKE HEALTH CAMPUS,IN,control,TRILOGY HEALTH SERVICES,AMERICAN HEALTHCARE REIT INC,named_reit_owner_row,American Healthcare REIT / Trilogy,"American Healthcare REIT, Inc.",public_healthcare_reit,yes,American Healthcare REIT investor relations,https://ir.americanhealthcarereit.com/news/news-details/2024/American-Healthcare-REIT-Acquires-Remaining-Minority-Membership-Interest-in-Trilogy-REIT-Holdings-Becomes-Sole-Owner-of-Trilogy-REIT-Holdings/default.aspx,American Healthcare REIT said in September 2024 that it became the sole owner of Trilogy REIT Holdings.,high,2025|2026,2015-12-01,CMS owner association date,2015-12-01,,,RHS PARTNERS OF CASTLETON LLC|WITHAM MEMORIAL HOSPITAL,False,different_named_entities_in_pre_reit_snapshot,AMERICAN HEALTHCARE REIT INC|TRILOGY REAL ESTATE INVESTMENT TRUST,"American Healthcare REIT, Inc.",official_company_ir,American Healthcare REIT investor relations,https://ir.americanhealthcarereit.com/news/news-details/2024/American-Healthcare-REIT-Acquires-Remaining-Minority-Membership-Interest-in-Trilogy-REIT-Holdings-Becomes-Sole-Owner-of-Trilogy-REIT-Holdings/default.aspx,American Healthcare REIT said in September 2024 that it became the sole owner of Trilogy REIT Holdings.,2025,2026,2025,2026,2,2025-12-02,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-11-06,"JACK JONES BOARD TRUSTEE|KELLY BRAVERMAN CEO, PRESIDENT|STEPHEN J BARDOCZI VICE PRESIDENT|RHS PARTNERS OF CASTLETON LLC|WITHAM MEMORIAL HOSPITAL|GEORGE POGAS CFO, SR. VICE PRESIDENT|KEVIN ALBRECHT|ANDREA CASTETTER BOARD TRUSTEE|CLAUDE A HAWKINS BOARD TRUSTEE|JOHN W BRAND BOARD TRUSTEE|BRETT BAYSTON BOARD TRUSTEE",38
155772,COBBLESTONE CROSSINGS HEALTH CAMPUS,IN,control,TRILOGY HEALTH SERVICES,TRILOGY REAL ESTATE INVESTMENT TRUST,named_reit_owner_row,American Healthcare REIT / Trilogy,"American Healthcare REIT, Inc.",public_healthcare_reit,yes,American Healthcare REIT investor relations,https://ir.americanhealthcarereit.com/news/news-details/2024/American-Healthcare-REIT-Acquires-Remaining-Minority-Membership-Interest-in-Trilogy-REIT-Holdings-Becomes-Sole-Owner-of-Trilogy-REIT-Holdings/default.aspx,American Healthcare REIT said in September 2024 that it became the sole owner of Trilogy REIT Holdings.,high,2025|2026,2015-12-01,CMS owner association date,2015-12-01,,,PUTNAM COUNTY HOSPITAL|TRILOGY HEALTHCARE OF VIGO LLC,False,different_named_entities_in_pre_reit_snapshot,AMERICAN HEALTHCARE REIT INC|TRILOGY REAL ESTATE INVESTMENT TRUST,"American Healthcare REIT, Inc.",official_company_ir,American Healthcare REIT investor relations,https://ir.americanhealthcarereit.com/news/news-details/2024/American-Healthcare-REIT-Acquires-Remaining-Minority-Membership-Interest-in-Trilogy-REIT-Holdings-Becomes-Sole-Owner-of-Trilogy-REIT-Holdings/default.aspx,American Healthcare REIT said in September 2024 that it became the sole owner of Trilogy REIT Holdings.,2025,2026,2025,2026,2,2025-11-06,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-10-01,MATTHEW L HEADLEY BOARD MEMBER|PUTNAM COUNTY HOSPITAL|NICOLE GRIFFITH ADMINISTRATOR|NICOLE GRIFFITH EXECUTIVE DIRECTOR|DENNIS D O'HAIR BOARD MEMBER|TRILOGY HEALTHCARE OF VIGO LLC|KEITH P LANDRY SECRETARY/TREASURER|ARNOLD D BRAY PRESIDENT|JANICE M FRY BOARD MEMBER|ROBERT N MANN VICE PRESIDENT|DENNIS A WEATHERFORD CEO|KATRINA ANN LEWIS BOARD MEMBER,38
155712,COVERED BRIDGE HEALTH CAMPUS,IN,control,TRILOGY HEALTH SERVICES,AMERICAN HEALTHCARE REIT INC,named_reit_owner_row,American Healthcare REIT / Trilogy,"American Healthcare REIT, Inc.",public_healthcare_reit,yes,American Healthcare REIT investor relations,https://ir.americanhealthcarereit.com/news/news-details/2024/American-Healthcare-REIT-Acquires-Remaining-Minority-Membership-Interest-in-Trilogy-REIT-Holdings-Becomes-Sole-Owner-of-Trilogy-REIT-Holdings/default.aspx,American Healthcare REIT said in September 2024 that it became the sole owner of Trilogy REIT Holdings.,high,2025|2026,2018-10-01,CMS owner association date,2018-10-01,,,"TRILOGY HEALTHCARE OF SEYMOUR, LLC|JACKSON COUNTY SCHNECK MEMORIAL HOSPITAL",False,different_named_entities_in_pre_reit_snapshot,AMERICAN HEALTHCARE REIT INC,"American Healthcare REIT, Inc.",official_company_ir,American Healthcare REIT investor relations,https://ir.americanhealthcarereit.com/news/news-details/2024/American-Healthcare-REIT-Acquires-Remaining-Minority-Membership-Interest-in-Trilogy-REIT-Holdings-Becomes-Sole-Owner-of-Trilogy-REIT-Holdings/default.aspx,American Healthcare REIT said in September 2024 that it became the sole owner of Trilogy REIT Holdings.,2025,2026,2025,2026,2,2025-12-02,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-11-06,"TRILOGY HEALTHCARE OF SEYMOUR, LLC|JACK L MCCORY BOARD MEMBER|RICK L SMITH CHAIRMAN|ANDREW B MARKEL BOARD MEMBER|COURTNEY B KLEBER BOARD MEMBER|ANGELA M SHORT ADMINISTRATOR|DEBORAH A MANN CFO|MATTHEW K REEDY BOARD MEMBER|TERRENCE L GILLILAND BOARD MEMBER|SUSAN D BEVERS BOARD MEMBER|ERIC D FISH PRESIDENT/CEO|BRANDON J HARPE BOARD MEMBER|JACKSON COUNTY SCHNECK MEMORIAL HOSPITAL|ROBERT D GILLASPY BOARD MEMBER",38
155777,CREASY SPRINGS HEALTH CAMPUS,IN,control,TRILOGY HEALTH SERVICES,TRILOGY REAL ESTATE INVESTMENT TRUST,named_reit_owner_row,American Healthcare REIT / Trilogy,"American Healthcare REIT, Inc.",public_healthcare_reit,yes,American Healthcare REIT investor relations,https://ir.americanhealthcarereit.com/news/news-details/2024/American-Healthcare-REIT-Acquires-Remaining-Minority-Membership-Interest-in-Trilogy-REIT-Holdings-Becomes-Sole-Owner-of-Trilogy-REIT-Holdings/default.aspx,American Healthcare REIT said in September 2024 that it became the sole owner of Trilogy REIT Holdings.,high,2025|2026,2015-12-01,CMS owner association date,2015-12-01,,,TRILOGY HEALTHCARE OF LAFAYETTE LLC|HANCOCK REGIONAL HOSPITAL,False,different_named_entities_in_pre_reit_snapshot,"AMERICAN HEALTHCARE REIT, INC.|TRILOGY REAL ESTATE INVESTMENT TRUST|AMERICAN HEALTHCARE REIT INC","American Healthcare REIT, Inc.",official_company_ir,American Healthcare REIT investor relations,https://ir.americanhealthcarereit.com/news/news-details/2024/American-Healthcare-REIT-Acquires-Remaining-Minority-Membership-Interest-in-Trilogy-REIT-Holdings-Becomes-Sole-Owner-of-Trilogy-REIT-Holdings/default.aspx,American Healthcare REIT said in September 2024 that it became the sole owner of Trilogy REIT Holdings.,2025,2026,2025,2026,2,2025-08-01,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-07-01,TRILOGY HEALTHCARE OF LAFAYETTE LLC|ROY L WILSON SECRETARY|TIMOTHY G CLARK BOARD MEMBER|HANCOCK REGIONAL HOSPITAL|STEVEN V LONG CEO/PRESIDENT|JUSTIN RIFE ADMINISTRATOR|JOSHUA DAUGHERTY VICE CHAIR|DEAN R FELKER BOARD MEMBER|MARIA F BOND SECRETARY|JAMES W MILLER CHAIRPERSON|SARA M JOYNER CHAIR,38
155775,CUMBERLAND POINTE HEALTH CAMPUS,IN,control,TRILOGY HEALTH SERVICES,AMERICAN HEALTHCARE REIT INC,named_reit_owner_row,American Healthcare REIT / Trilogy,"American Healthcare REIT, Inc.",public_healthcare_reit,yes,American Healthcare REIT investor relations,https://ir.americanhealthcarereit.com/news/news-details/2024/American-Healthcare-REIT-Acquires-Remaining-Minority-Membership-Interest-in-Trilogy-REIT-Holdings-Becomes-Sole-Owner-of-Trilogy-REIT-Holdings/default.aspx,American Healthcare REIT said in September 2024 that it became the sole owner of Trilogy REIT Holdings.,high,2025|2026,2015-12-01,CMS owner association date,2015-12-01,,,TRILOGY MANAGEMENT SERVICES LLC|WITHAM MEMORIAL HOSPITAL,False,different_named_entities_in_pre_reit_snapshot,AMERICAN HEALTHCARE REIT INC|TRILOGY REAL ESTATE INVESTMENT TRUST,"American Healthcare REIT, Inc.",official_company_ir,American Healthcare REIT investor relations,https://ir.americanhealthcarereit.com/news/news-details/2024/American-Healthcare-REIT-Acquires-Remaining-Minority-Membership-Interest-in-Trilogy-REIT-Holdings-Becomes-Sole-Owner-of-Trilogy-REIT-Holdings/default.aspx,American Healthcare REIT said in September 2024 that it became the sole owner of Trilogy REIT Holdings.,2025,2026,2025,2026,2,2025-12-02,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-11-06,"KELLY BRAVERMAN CEO, PRESIDENT|CAROL WARD AD;|STEPHEN J BARDOCZI|TRILOGY MANAGEMENT SERVICES LLC|WITHAM MEMORIAL HOSPITAL|DANIEL E SELLERS CFO|MICHAEL JASON HORNBECKER BOARD TRUSTEE|ANDREA CASTETTER BOARD TRUSTEE|CLAUDE A HAWKINS BOARD TRUSTEE|JOHN W BRAND BOARD TRUSTEE|BRETT BAYSTON BOARD TRUSTEE",38
155762,FOREST PARK HEALTH CAMPUS,IN,control,TRILOGY HEALTH SERVICES,TRILOGY REAL ESTATE INVESTMENT TRUST,named_reit_owner_row,American Healthcare REIT / Trilogy,"American Healthcare REIT, Inc.",public_healthcare_reit,yes,American Healthcare REIT investor relations,https://ir.americanhealthcarereit.com/news/news-details/2024/American-Healthcare-REIT-Acquires-Remaining-Minority-Membership-Interest-in-Trilogy-REIT-Holdings-Becomes-Sole-Owner-of-Trilogy-REIT-Holdings/default.aspx,American Healthcare REIT said in September 2024 that it became the sole owner of Trilogy REIT Holdings.,high,2025|2026,2015-12-01,CMS owner association date,2015-12-01,,,HENRY COUNTY MEMORIAL HOSPITAL|TRILOGY HEALTHCARE OPERATIONS OF RICHMOND LLC,False,different_named_entities_in_pre_reit_snapshot,"AMERICAN HEALTHCARE REIT, INC.|TRILOGY REAL ESTATE INVESTMENT TRUST|AMERICAN HEALTHCARE REIT INC","American Healthcare REIT, Inc.",official_company_ir,American Healthcare REIT investor relations,https://ir.americanhealthcarereit.com/news/news-details/2024/American-Healthcare-REIT-Acquires-Remaining-Minority-Membership-Interest-in-Trilogy-REIT-Holdings-Becomes-Sole-Owner-of-Trilogy-REIT-Holdings/default.aspx,American Healthcare REIT said in September 2024 that it became the sole owner of Trilogy REIT Holdings.,2025,2026,2025,2026,2,2025-09-01,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-08-01,JOHN D PIDGEON BOARD MEMBER|ROBIN HUSTON ADMINISTRATOR|MARION E SHORE BOARD MEMBER|HENRY COUNTY MEMORIAL HOSPITAL|DEBORAH WARE BOARD MEMBER|PAUL F JANSSEN PRESIDENT/CEO|TRILOGY HEALTHCARE OPERATIONS OF RICHMOND LLC|SHELDON L DYNES BOARD MEMBER,38
155830,HARRISON'S CROSSING HEALTH CAMPUS,IN,control,TRILOGY HEALTH SERVICES,AMERICAN HEALTHCARE REIT INC,named_reit_owner_row,American Healthcare REIT / Trilogy,"American Healthcare REIT, Inc.",public_healthcare_reit,yes,American Healthcare REIT investor relations,https://ir.americanhealthcarereit.com/news/news-details/2024/American-Healthcare-REIT-Acquires-Remaining-Minority-Membership-Interest-in-Trilogy-REIT-Holdings-Becomes-Sole-Owner-of-Trilogy-REIT-Holdings/default.aspx,American Healthcare REIT said in September 2024 that it became the sole owner of Trilogy REIT Holdings.,high,2025|2026,2015-12-01,CMS owner association date,2015-12-01,,,PUTNAM COUNTY HOSPITAL|RHS PARTNERS OF TERRE HAUTE LLC,False,different_named_entities_in_pre_reit_snapshot,AMERICAN HEALTHCARE REIT INC|TRILOGY REAL ESTATE INVESTMENT TRUST,"American Healthcare REIT, Inc.",official_company_ir,American Healthcare REIT investor relations,https://ir.americanhealthcarereit.com/news/news-details/2024/American-Healthcare-REIT-Acquires-Remaining-Minority-Membership-Interest-in-Trilogy-REIT-Holdings-Becomes-Sole-Owner-of-Trilogy-REIT-Holdings/default.aspx,American Healthcare REIT said in September 2024 that it became the sole owner of Trilogy REIT Holdings.,2025,2026,2025,2026,2,2025-10-01,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-09-01,MATTHEW L HEADLEY BOARD MEMBER|PUTNAM COUNTY HOSPITAL|DENNIS D O'HAIR BOARD MEMBER|KEITH P LANDRY SECRETARY/TREASURER|ARNOLD D BRAY PRESIDENT|RHS PARTNERS OF TERRE HAUTE LLC|JANICE M FRY BOARD MEMBER|ROBERT N MANN VICE PRESIDENT|DENNIS A WEATHERFORD PRESIDENT/CEO|SEAN C MEDSKER ADMINISTRATOR|KATRINA ANN LEWIS BOARD MEMBER,38
155818,HEARTHSTONE HEALTH CAMPUS,IN,control,TRILOGY HEALTH SERVICES,AMERICAN HEALTHCARE REIT INC,named_reit_owner_row,American Healthcare REIT / Trilogy,"American Healthcare REIT, Inc.",public_healthcare_reit,yes,American Healthcare REIT investor relations,https://ir.americanhealthcarereit.com/news/news-details/2024/American-Healthcare-REIT-Acquires-Remaining-Minority-Membership-Interest-in-Trilogy-REIT-Holdings-Becomes-Sole-Owner-of-Trilogy-REIT-Holdings/default.aspx,American Healthcare REIT said in September 2024 that it became the sole owner of Trilogy REIT Holdings.,high,2025|2026,2015-12-01,CMS owner association date,2015-12-01,,,DAVIESS COUNTY HOSPITAL,False,different_named_entities_in_pre_reit_snapshot,AMERICAN HEALTHCARE REIT INC|TRILOGY REAL ESTATE INVESTMENT TRUST,"American Healthcare REIT, Inc.",official_company_ir,American Healthcare REIT investor relations,https://ir.americanhealthcarereit.com/news/news-details/2024/American-Healthcare-REIT-Acquires-Remaining-Minority-Membership-Interest-in-Trilogy-REIT-Holdings-Becomes-Sole-Owner-of-Trilogy-REIT-Holdings/default.aspx,American Healthcare REIT said in September 2024 that it became the sole owner of Trilogy REIT Holdings.,2025,2026,2025,2026,2,2025-11-06,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-10-01,DAVIESS COUNTY HOSPITAL|RANDALL RUSSELL CFO|TRACY CONROY CEO|DERON STEINER BOARD CHAIR|SARA KELLEY ADMINISTRATOR|KATHY M CORBIN CONTRACTED DIRECTOR OF LICENSURE,38
155680,HOMEWOOD HEALTH CAMPUS,IN,control,TRILOGY HEALTH SERVICES,AMERICAN HEALTHCARE REIT INC,named_reit_owner_row,American Healthcare REIT / Trilogy,"American Healthcare REIT, Inc.",public_healthcare_reit,yes,American Healthcare REIT investor relations,https://ir.americanhealthcarereit.com/news/news-details/2024/American-Healthcare-REIT-Acquires-Remaining-Minority-Membership-Interest-in-Trilogy-REIT-Holdings-Becomes-Sole-Owner-of-Trilogy-REIT-Holdings/default.aspx,American Healthcare REIT said in September 2024 that it became the sole owner of Trilogy REIT Holdings.,high,2025|2026,2015-12-01,CMS owner association date,2015-12-01,,,"WITHAM MEMORIAL HOSPITAL|TRILOGY HEALTHCARE OF LEBANON, LLC",False,different_named_entities_in_pre_reit_snapshot,AMERICAN HEALTHCARE REIT INC|TRILOGY REAL ESTATE INVESTMENT TRUST,"American Healthcare REIT, Inc.",official_company_ir,American Healthcare REIT investor relations,https://ir.americanhealthcarereit.com/news/news-details/2024/American-Healthcare-REIT-Acquires-Remaining-Minority-Membership-Interest-in-Trilogy-REIT-Holdings-Becomes-Sole-Owner-of-Trilogy-REIT-Holdings/default.aspx,American Healthcare REIT said in September 2024 that it became the sole owner of Trilogy REIT Holdings.,2025,2026,2025,2026,2,2025-12-02,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-11-06,"KELLY BRAVERMAN CEO, PRESIDENT|STEPHEN J BARDOCZI VICE PRESIDENT|WITHAM MEMORIAL HOSPITAL|GEORGE POGAS CFO, SENIOR VP|MICHAEL JASON HORNBECKER BOARD TRUSTEE|ANDREA CASTETTER BOARD TRUSTEE|TRILOGY HEALTHCARE OF LEBANON, LLC|CLAUDE A HAWKINS BOARD TRUSTEE|JOHN W BRAND BOARD TRUSTEE|BRETT BAYSTON BOARD TRUSTEE",38
155736,MILL POND HEALTH CAMPUS,IN,control,TRILOGY HEALTH SERVICES,TRILOGY REAL ESTATE INVESTMENT TRUST,named_reit_owner_row,American Healthcare REIT / Trilogy,"American Healthcare REIT, Inc.",public_healthcare_reit,yes,American Healthcare REIT investor relations,https://ir.americanhealthcarereit.com/news/news-details/2024/American-Healthcare-REIT-Acquires-Remaining-Minority-Membership-Interest-in-Trilogy-REIT-Holdings-Becomes-Sole-Owner-of-Trilogy-REIT-Holdings/default.aspx,American Healthcare REIT said in September 2024 that it became the sole owner of Trilogy REIT Holdings.,high,2025|2026,2015-12-01,CMS owner association date,2015-12-01,,,"PUTNAM COUNTY HOSPITAL|TRILOGY HEALTHCARE OPERATIONS OF GREENCASTLE, LLC",False,different_named_entities_in_pre_reit_snapshot,"AMERICAN HEALTHCARE REIT, INC.|TRILOGY REAL ESTATE INVESTMENT TRUST|AMERICAN HEALTHCARE REIT INC","American Healthcare REIT, Inc.",official_company_ir,American Healthcare REIT investor relations,https://ir.americanhealthcarereit.com/news/news-details/2024/American-Healthcare-REIT-Acquires-Remaining-Minority-Membership-Interest-in-Trilogy-REIT-Holdings-Becomes-Sole-Owner-of-Trilogy-REIT-Holdings/default.aspx,American Healthcare REIT said in September 2024 that it became the sole owner of Trilogy REIT Holdings.,2025,2026,2025,2026,2,2025-09-01,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-08-01,"MAURICE WOOLFOLK ADMINISTRATOR|MATTHEW L HEADLEY BOARD MEMBER|PUTNAM COUNTY HOSPITAL|DENNIS D O'HAIR BOARD MEMBER|TRILOGY HEALTHCARE OPERATIONS OF GREENCASTLE, LLC|KEITH P LANDRY SECRETARY/TREASURER|ARNOLD D BRAY PRESIDENT|JANICE M FRY BOARD MEMBER|ROBERT N MANN VICE PRESIDENT|DENNIS A WEATHERFORD PRESIDENT/CEO|KATRINA ANN LEWIS BOARD MEMBER",38
