analysis_spec,sample_role,analysis_sample_label,treatment_analysis_sample,ccn_str,analysis_facility_name,analysis_state,year,ever_treated,treat_year,post_treat,event_time,deal_id,pe_firm,platform_name,transition_type,transition_verified,verification_tier,ownership_effective_date,baseline_medicaid_share,baseline_medicaid_n_years,baseline_medicare_share,baseline_medicare_n_years,baseline_avgadl_mds3,baseline_avgadl_mds3_n_years,high_medicare,ltcfocus_avgadl_mds3,ltcfocus_avg_dailycensus,any_private_equity_owner,any_reit_owner,any_trust_owner,any_investment_firm_owner,any_holding_company_owner,any_management_company_owner,baseline_window_start,baseline_window_end,baseline_method,valid_pseudocohorts,has_baseline_medicaid,has_form671,has_pbj_nurse,has_provider_info,has_provider_info_latest,has_owner_snapshot,has_chow_event,has_enrollment_snapshot,control_v2_gold_plus_silver_eligible,control_v2_gold_plus_silver_staffing_eligible,panel_years,years_with_form671,years_with_pbj_nurse,pbj_days_observed,pbj_mean_census,pbj_total_rn_hours,pbj_total_nurse_hours,pbj_mean_rn_hprd,pbj_mean_nurse_hprd,provider_reported_staffing_hprd,provider_staffing_rating,provider_rn_staffing_rating,provider_health_rating,provider_overall_rating,provider_qm_rating,provider_survey_score,provider_reported_incidents,provider_subst_complaints,provider_ic_citations,provider_number_of_fines,provider_total_fines_dollars,provider_payment_denials,provider_total_penalties,provider_changed_ownership_12m,form671_total_residents_mean,form671_medicaid_census_mean,form671_medicare_census_mean,form671_medicaid_share_mean,provider_ownership_type,provider_certified_beds,provider_avg_residents_per_day,provider_legal_business_name,provider_chain_name,provider_chain_id,provider_name,provider_state,facility_name_treatment,state_treatment,city_treatment,provider_processing_date,outcome_available_pbj_staffing,has_provider_staffing_outcome,has_star_rating_outcome,has_form671_payer_mix_outcome,sample_main_staffing,sample_provider_staffing,sample_star_ratings,sample_payer_mix_outcome
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,165434,"ACCURA HEALTHCARE OF OGDEN, LLC",IA,2022,0,,,,,,,,,,,72.86142079689019,3.0,4.562553935860059,3.0,10.215243926141886,3.0,0,12.3,37.42,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,365.0,37.42349564686521,15816.52,46103.87,1.163139443478285,3.3821407487271737,3.5478,4.0,,3.0,3.0,4.0,28.000,0.0,4.0,1.0,1.0,3250.0,1.0,2.0,N,,,,,For profit - Corporation,46.0,36.8,OGDEN MANOR LLC,,,"ACCURA HEALTHCARE OF OGDEN, LLC",,,,,2022-11-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,165434,"ACCURA HEALTHCARE OF OGDEN, LLC",IA,2023,0,,,,,,,,,,,72.86142079689019,3.0,4.562553935860059,3.0,10.215243926141886,3.0,0,9.06,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,365.0,38.29375165896905,14760.3,42044.8,1.0548168307990295,3.014098472797854,3.02501,4.0,,3.0,3.0,4.0,32.000,0.0,4.0,1.0,1.0,3250.0,1.0,2.0,N,37.0,31.0,0.0,0.8378378378378378,For profit - Corporation,46.0,39.9,OGDEN MANOR LLC,ACCURA HEALTHCARE,8.0,"ACCURA HEALTHCARE OF OGDEN, LLC",IA,,,,2023-11-01,1,1,1,1,1,1,1,1
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,165434,"ACCURA HEALTHCARE OF OGDEN, LLC",IA,2024,0,,,,,,,,,,,72.86142079689019,3.0,4.562553935860059,3.0,10.215243926141886,3.0,0,,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,366.0,35.41570114667941,12768.98,40857.48,0.9943784284702636,3.163777766592215,3.19374,4.0,,3.0,3.0,2.0,29.333,0.0,2.0,,1.0,3250.0,1.0,2.0,N,37.0,30.25,0.25,0.8175675675675675,For profit - Corporation,46.0,32.7,OGDEN MANOR LLC,ACCURA HEALTHCARE,8.0,"ACCURA HEALTHCARE OF OGDEN, LLC",IA,,,,2024-11-01,1,1,1,1,1,1,1,1
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,165434,"Accura Healthcare of Ogden, LLC",IA,2025,0,,,,,,,,,,,72.86142079689019,3.0,4.562553935860059,3.0,10.215243926141886,3.0,0,,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,273.0,41.280282599847816,12868.2,34943.1,1.142208968001606,3.1017597936677768,3.1609,5.0,,3.0,4.0,4.0,32.000,0.0,6.0,,0.0,0.0,0.0,0.0,N,38.666666666666664,29.0,0.6666666666666666,0.7505362505362506,For profit - Corporation,46.0,40.8,OGDEN MANOR LLC,ACCURA HEALTHCARE,8.0,"Accura Healthcare of Ogden, LLC",IA,,,,2025-11-01,1,1,1,1,1,1,1,1
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,165434,"Accura Healthcare of Ogden, LLC",IA,2026,0,,,,,,,,,,,72.86142079689019,3.0,4.562553935860059,3.0,10.215243926141886,3.0,0,,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,0,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,,,,,,,3.05726,5.0,,3.0,4.0,4.0,34.000,,,,0.0,0.0,0.0,0.0,N,,,,,For profit - Corporation,46.0,42.8,OGDEN MANOR LLC,ACCURA HEALTHCARE,8.0,"Accura Healthcare of Ogden, LLC",IA,,,,2026-03-01,0,1,1,0,0,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,165435,HALLMARK CARE CENTER,IA,2016,0,,,,,,,,,,,70.60495529640428,3.0,8.758800777453839,3.0,11.581045675413025,3.0,0,11.3,38.49,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,0,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,,,,,,,3.39512,3.0,3.0,1.0,1.0,3.0,69.333,1.0,16.0,,1.0,4800.0,1.0,2.0,N,,,,,For profit - Corporation,48.0,41.0,HALLMARK CARE LLC,,,HALLMARK CARE CENTER,,,,,,0,1,1,0,0,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,165435,"ACCURA HEALTHCARE OF SIOUX CITY, LLC",IA,2017,0,,,,,,,,,,,70.60495529640428,3.0,8.758800777453839,3.0,11.581045675413025,3.0,0,10.05,40.73,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,40.86952473854648,6055.25,53368.7,0.4100288862815535,3.5847496233879648,3.66538,4.0,4.0,2.0,3.0,3.0,38.667,1.0,6.0,,1.0,44204.0,0.0,1.0,N,,,,,For profit - Corporation,48.0,39.0,HALLMARK CARE LLC,,,"ACCURA HEALTHCARE OF SIOUX CITY, LLC",,,,,2017-12-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,165435,"ACCURA HEALTHCARE OF SIOUX CITY, LLC",IA,2018,0,,,,,,,,,,,70.60495529640428,3.0,8.758800777453839,3.0,11.581045675413025,3.0,0,12.68,38.75,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,38.69629386314169,9017.93,54016.68,0.6414264982043628,3.833679501916545,3.94301,,4.0,,,,31.200,1.0,1.0,,2.0,57529.0,0.0,2.0,N,,,,,For profit - Corporation,48.0,38.7,HALLMARK CARE LLC,,,"ACCURA HEALTHCARE OF SIOUX CITY, LLC",,,,,2018-12-01,1,1,0,0,1,1,0,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,165435,"ACCURA HEALTHCARE OF SIOUX CITY, LLC",IA,2019,0,,,,,,,,,,,70.60495529640428,3.0,8.758800777453839,3.0,11.581045675413025,3.0,0,13.75,36.52,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,37.108609385783296,11879.88,52485.72,0.8796160772526156,3.882631449133394,3.82489,,5.0,,,,59.333,0.0,1.0,,2.0,27230.0,0.0,2.0,N,,,,,For profit - Corporation,48.0,37.9,HALLMARK CARE LLC,,,"ACCURA HEALTHCARE OF SIOUX CITY, LLC",,,,,2019-11-01,1,1,0,0,1,1,0,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,165435,"ACCURA HEALTHCARE OF SIOUX CITY, LLC",IA,2020,0,,,,,,,,,,,70.60495529640428,3.0,8.758800777453839,3.0,11.581045675413025,3.0,0,10.66,26.81,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,275.0,32.25879917184265,10352.31,37049.94,1.1799029338360782,4.207127599764399,4.18254,5.0,5.0,1.0,2.0,5.0,53.333,0.0,0.0,,3.0,53620.0,0.0,3.0,N,,,,,For profit - Corporation,48.0,32.4,HALLMARK CARE LLC,,,"ACCURA HEALTHCARE OF SIOUX CITY, LLC",,,,,2020-11-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,165435,"ACCURA HEALTHCARE OF SIOUX CITY, LLC",IA,2021,0,,,,,,,,,,,70.60495529640428,3.0,8.758800777453839,3.0,11.581045675413025,3.0,0,10.44,26.92,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,273.0,26.170861425209253,7571.08,29147.379999999997,1.0726023951572854,4.092049458216603,3.98666,4.0,4.0,2.0,4.0,5.0,54.667,0.0,1.0,4.0,6.0,76606.39,0.0,6.0,N,,,,,For profit - Corporation,46.0,26.8,HALLMARK CARE LLC,,,"ACCURA HEALTHCARE OF SIOUX CITY, LLC",,,,,2021-11-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,165435,"ACCURA HEALTHCARE OF SIOUX CITY, LLC",IA,2022,0,,,,,,,,,,,70.60495529640428,3.0,8.758800777453839,3.0,11.581045675413025,3.0,0,11.56,36.47,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,365.0,36.220924244837285,8807.42,53121.42,0.6574313077150332,3.996299662705279,3.7757,4.0,,2.0,2.0,3.0,63.333,0.0,4.0,4.0,4.0,23635.94,0.0,4.0,N,,,,,For profit - Corporation,46.0,34.0,HALLMARK CARE LLC,,,"ACCURA HEALTHCARE OF SIOUX CITY, LLC",,,,,2022-11-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,165435,"ACCURA HEALTHCARE OF SIOUX CITY, LLC",IA,2023,0,,,,,,,,,,,70.60495529640428,3.0,8.758800777453839,3.0,11.581045675413025,3.0,0,12.05,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,365.0,40.70298481711525,10651.9,64298.14,0.7187619411968647,4.338229462802376,4.39228,4.0,,2.0,1.0,1.0,76.000,4.0,13.0,2.0,4.0,30135.94,0.0,4.0,N,43.0,34.0,3.0,0.7906976744186046,For profit - Corporation,46.0,41.1,HALLMARK CARE LLC,ACCURA HEALTHCARE,8.0,"ACCURA HEALTHCARE OF SIOUX CITY, LLC",IA,,,,2023-11-01,1,1,1,1,1,1,1,1
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,165435,"ACCURA HEALTHCARE OF SIOUX CITY, LLC",IA,2024,0,,,,,,,,,,,70.60495529640428,3.0,8.758800777453839,3.0,11.581045675413025,3.0,0,,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,366.0,40.391632823698046,11747.7,64139.58,0.7938767064359297,4.340965404931641,4.33542,4.0,,2.0,2.0,3.0,74.000,4.0,12.0,,2.0,10400.0,0.0,2.0,N,42.0,34.25,2.25,0.8173822301729279,For profit - Corporation,46.0,39.9,HALLMARK CARE LLC,ACCURA HEALTHCARE,8.0,"ACCURA HEALTHCARE OF SIOUX CITY, LLC",IA,,,,2024-11-01,1,1,1,1,1,1,1,1
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,165435,"Accura Healthcare of Sioux City, LLC",IA,2025,0,,,,,,,,,,,70.60495529640428,3.0,8.758800777453839,3.0,11.581045675413025,3.0,0,,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,273.0,40.81147121799296,6580.799999999999,47447.68,0.5912461612866077,4.262781066316401,4.19284,4.0,,4.0,4.0,4.0,20.000,5.0,21.0,,0.0,0.0,0.0,0.0,N,39.0,35.0,0.0,0.8974358974358975,For profit - Corporation,46.0,40.1,HALLMARK CARE LLC,ACCURA HEALTHCARE,8.0,"Accura Healthcare of Sioux City, LLC",IA,,,,2025-11-01,1,1,1,1,1,1,1,1
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,165435,"Accura Healthcare of Sioux City, LLC",IA,2026,0,,,,,,,,,,,70.60495529640428,3.0,8.758800777453839,3.0,11.581045675413025,3.0,0,,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,0,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,,,,,,,4.13567,4.0,,3.0,3.0,4.0,32.000,,,,0.0,0.0,0.0,0.0,N,,,,,For profit - Corporation,46.0,41.9,HALLMARK CARE LLC,ACCURA HEALTHCARE,8.0,"Accura Healthcare of Sioux City, LLC",IA,,,,2026-03-01,0,1,1,0,0,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,165436,ST MARY HEALTHCARE AND REHABILITATION CENTER,IA,2016,0,,,,,,,,,,,62.18921574344024,3.0,9.7985306122449,3.0,14.136668610301264,3.0,0,13.58,55.46,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,0,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,,,,,,,3.44124,3.0,4.0,1.0,1.0,4.0,136.667,2.0,12.0,,0.0,0.0,1.0,1.0,N,,,,,For profit - Corporation,90.0,57.0,"ST. MARY HEALTHCARE AND REHABILITATION CENTER, LLC",,,ST MARY HEALTHCARE AND REHABILITATION CENTER,,,,,,0,1,1,0,0,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,165436,"ACCORDIUS HEALTH AT ST MARY, LLC",IA,2017,0,,,,,,,,,,,62.18921574344024,3.0,9.7985306122449,3.0,14.136668610301264,3.0,0,15.8,56.47,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,57.553902558793865,11202.19,77618.03,0.5357055605369517,3.7025537726926143,3.84818,4.0,4.0,1.0,1.0,1.0,138.500,2.0,30.0,,2.0,92457.0,1.0,3.0,Y,,,,,For profit - Partnership,90.0,55.0,"ACCORDIUS HEALTH AT ST MARY, LLC",,,"ACCORDIUS HEALTH AT ST MARY, LLC",,,,,2017-12-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,165436,"ACCORDIUS HEALTH AT ST MARY, LLC",IA,2018,0,,,,,,,,,,,62.18921574344024,3.0,9.7985306122449,3.0,14.136668610301264,3.0,0,13.3,52.88,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,53.54201173222912,12449.93,73617.54000000001,0.6422783980177679,3.776803472589554,3.52772,,3.0,,,,153.400,1.0,24.0,,2.0,92457.0,1.0,3.0,N,,,,,For profit - Partnership,90.0,56.6,"ACCORDIUS HEALTH AT ST MARY, LLC",,,"ACCORDIUS HEALTH AT ST MARY, LLC",,,,,2018-12-01,1,1,0,0,1,1,0,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,165436,"ACCORDIUS HEALTH AT ST MARY, LLC",IA,2019,0,,,,,,,,,,,62.18921574344024,3.0,9.7985306122449,3.0,14.136668610301264,3.0,0,15.93,55.42,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,57.4062961193396,9630.78,68233.12,0.4674637868659648,3.2601039973962034,3.32276,,2.0,,,,99.500,2.0,19.0,,2.0,92319.0,0.0,2.0,N,,,,,For profit - Partnership,90.0,54.5,"ACCORDIUS HEALTH AT ST MARY, LLC",,,"ACCORDIUS HEALTH AT ST MARY, LLC",,,,,2019-11-01,1,1,0,0,1,1,0,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,165436,IVY AT DAVENPORT,IA,2020,0,,,,,,,,,,,62.18921574344024,3.0,9.7985306122449,3.0,14.136668610301264,3.0,0,15.02,44.96,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,275.0,57.41029622551361,5940.97,54863.72,0.377146524697336,3.480599867723161,3.53632,2.0,2.0,1.0,1.0,3.0,128.000,2.0,20.0,,1.0,12938.0,0.0,1.0,N,,,,,For profit - Corporation,90.0,56.2,"ACCORDIUS HEALTH AT ST MARY, LLC",,,IVY AT DAVENPORT,,,,,2020-11-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,165436,IVY AT DAVENPORT,IA,2021,0,,,,,,,,,,,62.18921574344024,3.0,9.7985306122449,3.0,14.136668610301264,3.0,0,11.26,59.59,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,59.03410840367362,11363.19,76556.97,0.5226352463083015,3.5861777902535565,3.81322,3.0,3.0,1.0,1.0,4.0,239.667,4.0,51.0,16.0,8.0,198792.03,0.0,8.0,N,,,,,For profit - Corporation,90.0,58.3,"ACCORDIUS HEALTH AT ST MARY, LLC",,,IVY AT DAVENPORT,,,,,2021-11-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,165436,IVY AT DAVENPORT,IA,2022,0,,,,,,,,,,,62.18921574344024,3.0,9.7985306122449,3.0,14.136668610301264,3.0,0,13.38,67.42,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,365.0,66.79124727929076,18585.9,83103.1,0.7577178358741905,3.4077293283896433,3.43314,3.0,,1.0,1.0,1.0,226.833,10.0,95.0,16.0,10.0,311047.51,0.0,10.0,N,,,,,For profit - Limited Liability company,75.0,65.9,"ACCORDIUS HEALTH AT ST MARY, LLC",,,IVY AT DAVENPORT,,,,,2022-11-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,165436,IVY AT DAVENPORT,IA,2023,0,,,,,,,,,,,62.18921574344024,3.0,9.7985306122449,3.0,14.136668610301264,3.0,0,13.5,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,365.0,61.11510723575941,15907.0,77409.1,0.717320823247297,3.479458597762263,3.31135,2.0,,1.0,1.0,2.0,373.000,14.0,100.0,10.0,10.0,286028.51,1.0,11.0,N,69.0,49.0,6.0,0.7101449275362319,For profit - Limited Liability company,75.0,64.6,"ACCORDIUS HEALTH AT ST MARY, LLC",SIMCHA HYMAN & NAFTALI ZANZIPER,580.0,IVY AT DAVENPORT,IA,,,,2023-11-01,1,1,1,1,1,1,1,1
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,165436,IVY AT DAVENPORT,IA,2024,0,,,,,,,,,,,62.18921574344024,3.0,9.7985306122449,3.0,14.136668610301264,3.0,0,,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,366.0,58.711269708552315,17429.0,69371.75,0.8133885331276575,3.2435257869862046,3.39241,3.0,,1.0,1.0,2.0,363.167,19.0,85.0,,6.0,343680.43,3.0,9.0,N,62.25,39.25,7.5,0.6275362318840579,For profit - Corporation,75.0,54.1,"ACCORDIUS HEALTH AT ST MARY, LLC",SIMCHA HYMAN & NAFTALI ZANZIPER,580.0,IVY AT DAVENPORT,IA,,,,2024-11-01,1,1,1,1,1,1,1,1
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,165436,Ivy at Davenport,IA,2025,0,,,,,,,,,,,62.18921574344024,3.0,9.7985306122449,3.0,14.136668610301264,3.0,0,,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,273.0,63.5596476792129,10115.0,52670.759999999995,0.584766051802681,3.039311367543243,2.95985,2.0,,1.0,1.0,1.0,333.500,15.0,167.0,,3.0,209816.0,3.0,6.0,N,63.333333333333336,48.0,8.0,0.7538461538461538,For profit - Limited Liability company,75.0,65.4,"ACCORDIUS HEALTH AT ST MARY, LLC",SIMCHA HYMAN & NAFTALI ZANZIPER,580.0,Ivy at Davenport,IA,,,,2025-11-01,1,1,1,1,1,1,1,1
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,165436,Ivy at Davenport,IA,2026,0,,,,,,,,,,,62.18921574344024,3.0,9.7985306122449,3.0,14.136668610301264,3.0,0,,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,0,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,,,,,,,3.12315,2.0,,1.0,1.0,1.0,395.750,,,,3.0,209816.0,3.0,6.0,N,,,,,For profit - Limited Liability company,75.0,62.3,"ACCORDIUS HEALTH AT ST MARY, LLC",IVY HEALTHCARE GROUP,828.0,Ivy at Davenport,IA,,,,2026-03-01,0,1,1,0,0,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,165437,MAPLE CREST MANOR,IA,2016,0,,,,,,,,,,,40.70620991253645,3.0,2.8519922254616135,3.0,15.34312439261419,3.0,0,16.4,43.73,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,0,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,,,,,,,3.518,4.0,4.0,2.0,3.0,2.0,37.333,2.0,4.0,,0.0,0.0,0.0,0.0,N,,,,,For profit - Corporation,55.0,50.0,"COLONIAL MANORS OF FAYETTE, INC",,,MAPLE CREST MANOR,,,,,,0,1,1,0,0,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,165437,MAPLE CREST MANOR,IA,2017,0,,,,,,,,,,,40.70620991253645,3.0,2.8519922254616135,3.0,15.34312439261419,3.0,0,15.16,51.67,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,51.55526888570367,5482.75,66846.25,0.2915550071180801,3.5539063919647784,4.06042,4.0,4.0,4.0,5.0,5.0,15.333,0.0,4.0,,0.0,0.0,0.0,0.0,N,,,,,For profit - Corporation,55.0,48.0,"COLONIAL MANORS OF FAYETTE, INC",,,MAPLE CREST MANOR,,,,,2017-12-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,165437,MAPLE CREST MANOR,IA,2018,0,,,,,,,,,,,40.70620991253645,3.0,2.8519922254616135,3.0,15.34312439261419,3.0,0,15.07,47.15,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,46.979895285873546,6730.1,68483.75,0.3921804355122415,3.9972916921437145,4.04788,,4.0,,,,18.400,1.0,2.0,,1.0,7150.0,0.0,1.0,N,,,,,For profit - Corporation,55.0,44.9,"COLONIAL MANORS OF FAYETTE, INC",,,MAPLE CREST MANOR,,,,,2018-12-01,1,1,0,0,1,1,0,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,165437,MAPLE CREST MANOR,IA,2019,0,,,,,,,,,,,40.70620991253645,3.0,2.8519922254616135,3.0,15.34312439261419,3.0,0,14.13,45.89,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,45.76184238466847,7718.83,64251.86,0.461563350020477,3.852453130695326,4.06974,,3.0,,,,25.333,1.0,0.0,,1.0,7150.0,0.0,1.0,N,,,,,For profit - Corporation,55.0,45.8,"COLONIAL MANORS OF FAYETTE, INC",,,MAPLE CREST MANOR,,,,,2019-11-01,1,1,0,0,1,1,0,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,165437,MAPLE CREST MANOR,IA,2020,0,,,,,,,,,,,40.70620991253645,3.0,2.8519922254616135,3.0,15.34312439261419,3.0,0,16.04,34.59,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,366.0,44.63342092689919,11405.9,62738.3,0.7044246108908782,3.851996015521322,3.99564,4.0,4.0,3.0,4.0,3.0,22.000,1.0,0.0,,1.0,7150.0,0.0,1.0,N,,,,,For profit - Corporation,55.0,45.6,"COLONIAL MANORS OF FAYETTE, INC",,,MAPLE CREST MANOR,,,,,2020-11-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,165437,MAPLE CREST MANOR,IA,2021,0,,,,,,,,,,,40.70620991253645,3.0,2.8519922254616135,3.0,15.34312439261419,3.0,0,14.93,43.08,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,42.91841256569518,12961.26,63154.09,0.829254355906634,4.038315430450442,4.09149,5.0,5.0,1.0,2.0,5.0,60.167,0.0,0.0,0.0,3.0,86415.0,0.0,3.0,N,,,,,For profit - Corporation,55.0,44.2,"COLONIAL MANORS OF FAYETTE, INC",,,MAPLE CREST MANOR,,,,,2021-11-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,165437,MAPLE CREST MANOR,IA,2022,0,,,,,,,,,,,40.70620991253645,3.0,2.8519922254616135,3.0,15.34312439261419,3.0,0,16.06,42.51,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,365.0,42.3315336837076,11656.13,58415.37,0.7547663970343792,3.78764391690689,3.75539,4.0,,2.0,2.0,3.0,39.000,0.0,0.0,0.0,3.0,56746.11,0.0,3.0,N,,,,,For profit - Individual,55.0,42.6,"COLONIAL MANORS OF FAYETTE, INC",,,MAPLE CREST MANOR,,,,,2022-11-01,1,1,1,0,1,1,1,0
